id,task,framework,constraint,fold,type,result,metric,mode,version,params,app_version,utc,duration,training_duration,predict_duration,models_count,seed,info,acc,balacc,logloss,auc,models_ensemble_count
openml.org/t/190146,vehicle,TPOT,4h8c_gp3,3,multiclass,-0.394107,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T07:39:45,11370.6,11363.7,0.002,9897.0,1449481280,,0.823529,0.824675,0.394107,,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,8,binary,0.993526,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T07:41:07,11684.4,11677.3,0.01,9836.0,1449481285,,0.994118,0.8125,0.0236386,0.993526,
openml.org/t/359963,segment,TPOT,4h8c_gp3,5,multiclass,-0.0801941,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T07:48:25,14501.0,14492.5,0.04,3390.0,1449481282,,0.974026,0.974026,0.0801941,,
openml.org/t/359958,pc4,TPOT,4h8c_gp3,9,binary,0.944393,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T07:49:24,14560.7,14554.1,0.005,3614.0,1449481286,,0.924138,0.727482,0.271556,0.944393,
openml.org/t/359965,kr-vs-kp,TPOT,4h8c_gp3,2,binary,0.998982,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T07:56:32,12621.4,12613.8,0.03,9593.0,1449481279,,0.99375,0.993464,0.030516,0.998982,
openml.org/t/190411,ada,TPOT,4h8c_gp3,2,binary,0.899988,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:02:50,8770.8,8763.7,0.003,9873.0,1449481279,,0.848193,0.768966,0.33167,0.899988,
openml.org/t/211979,jannis,TPOT,4h8c_gp3,8,multiclass,-0.71909,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:10:52,14929.0,14916.7,0.2,564.0,1449481285,,0.720291,0.529635,0.71909,,
openml.org/t/190392,madeline,flaml,4h8c_gp3,8,binary,0.952633,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:11:20,14422.6,14419.4,0.5,23.0,1632365478,,0.898089,0.898044,0.341455,0.952633,
openml.org/t/359958,pc4,flaml,4h8c_gp3,4,binary,0.982639,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:23,14401.7,14400.4,0.01,15.0,1632365474,,0.945205,0.777778,0.134816,0.982639,
openml.org/t/359958,pc4,flaml,4h8c_gp3,5,binary,0.945747,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:30,14401.2,14399.7,0.04,20.0,1632365475,,0.917808,0.738281,0.200213,0.945747,
openml.org/t/359958,pc4,flaml,4h8c_gp3,6,binary,0.920573,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:35,14401.7,14400.1,0.01,18.0,1632365476,,0.89726,0.678819,0.260709,0.920573,
openml.org/t/359958,pc4,flaml,4h8c_gp3,7,binary,0.963542,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:43,14402.4,14401.0,0.01,20.0,1632365477,,0.917808,0.71441,0.198173,0.963542,
openml.org/t/359958,pc4,flaml,4h8c_gp3,9,binary,0.95864,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:50,14401.8,14400.0,0.008,23.0,1632365479,,0.931034,0.782399,0.171473,0.95864,
openml.org/t/359958,pc4,flaml,4h8c_gp3,8,binary,0.949449,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:51,14403.6,14402.4,0.01,13.0,1632365478,,0.917241,0.69807,0.171347,0.949449,
openml.org/t/359959,cmc,flaml,4h8c_gp3,2,multiclass,-0.921989,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:54,14401.6,14400.0,0.05,14.0,1632365472,,0.581081,0.551821,0.921989,,
openml.org/t/359959,cmc,flaml,4h8c_gp3,5,multiclass,-0.914055,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:12:56,14401.8,14400.3,0.1,15.0,1632365475,,0.517007,0.499675,0.914055,,
openml.org/t/359959,cmc,flaml,4h8c_gp3,6,multiclass,-0.95341,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:07,14401.9,14400.0,0.05,22.0,1632365476,,0.489796,0.468551,0.95341,,
openml.org/t/359959,cmc,flaml,4h8c_gp3,7,multiclass,-0.876721,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:09,14401.7,14400.1,0.02,18.0,1632365477,,0.598639,0.577427,0.876721,,
openml.org/t/359960,car,flaml,4h8c_gp3,2,multiclass,-0.000658797,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:20,14401.2,14399.9,0.01,22.0,1632365472,,1.0,1.0,0.000658797,,
openml.org/t/359959,cmc,flaml,4h8c_gp3,8,multiclass,-0.886012,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:22,14401.8,14400.3,0.1,19.0,1632365478,,0.591837,0.561271,0.886012,,
openml.org/t/359959,cmc,flaml,4h8c_gp3,9,multiclass,-0.837393,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:23,14401.9,14400.3,0.1,20.0,1632365479,,0.598639,0.581209,0.837393,,
openml.org/t/359960,car,flaml,4h8c_gp3,3,multiclass,-0.00323731,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:31,14401.5,14400.0,0.02,23.0,1632365473,,1.0,1.0,0.00323731,,
openml.org/t/359960,car,flaml,4h8c_gp3,5,multiclass,-0.00200876,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:38,14401.9,14400.5,0.02,20.0,1632365475,,1.0,1.0,0.00200876,,
openml.org/t/359960,car,flaml,4h8c_gp3,4,multiclass,-0.000534773,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:38,14401.7,14400.3,0.02,21.0,1632365474,,1.0,1.0,0.000534773,,
openml.org/t/190410,philippine,flaml,4h8c_gp3,7,binary,0.895636,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:45,14429.8,14425.8,0.3,23.0,1632365477,,0.809605,0.809596,0.426773,0.895636,
openml.org/t/359960,car,flaml,4h8c_gp3,6,multiclass,-0.00375984,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:47,14401.9,14400.4,0.05,22.0,1632365476,,1.0,1.0,0.00375984,,
openml.org/t/359960,car,flaml,4h8c_gp3,7,multiclass,-0.0172941,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:52,14401.2,14399.8,0.01,16.0,1632365477,,0.988439,0.991355,0.0172941,,
openml.org/t/359960,car,flaml,4h8c_gp3,9,multiclass,-0.00322994,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:13:53,14402.2,14400.7,0.05,23.0,1632365479,,1.0,1.0,0.00322994,,
openml.org/t/359961,mfeat-factors,flaml,4h8c_gp3,2,multiclass,-0.0544377,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:06,14403.1,14401.1,0.06,18.0,1632365472,,0.985,0.985,0.0544377,,
openml.org/t/359961,mfeat-factors,flaml,4h8c_gp3,3,multiclass,-0.156286,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:19,14415.3,14413.3,0.05,16.0,1632365473,,0.97,0.97,0.156286,,
openml.org/t/190410,philippine,flaml,4h8c_gp3,8,binary,0.905086,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:21,14462.4,14457.7,0.6,31.0,1632365478,,0.806175,0.806183,0.408351,0.905086,
openml.org/t/359961,mfeat-factors,flaml,4h8c_gp3,9,multiclass,-0.0480159,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:35,14404.8,14402.9,0.06,18.0,1632365479,,0.99,0.99,0.0480159,,
openml.org/t/359962,kc1,flaml,4h8c_gp3,2,binary,0.867231,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:42,14402.7,14400.9,0.2,26.0,1632365472,,0.85782,0.60824,0.309084,0.867231,
openml.org/t/359962,kc1,flaml,4h8c_gp3,3,binary,0.835206,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:47,14401.8,14400.3,0.1,24.0,1632365473,,0.85782,0.61951,0.322258,0.835206,
openml.org/t/359962,kc1,flaml,4h8c_gp3,5,binary,0.818693,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:53,14401.9,14400.4,0.1,35.0,1632365475,,0.867299,0.649813,0.349222,0.818693,
openml.org/t/359962,kc1,flaml,4h8c_gp3,4,binary,0.776813,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:55,14401.9,14400.4,0.1,21.0,1632365474,,0.848341,0.626234,0.373917,0.776813,
openml.org/t/359962,kc1,flaml,4h8c_gp3,6,binary,0.85938,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:14:57,14401.8,14400.3,0.1,28.0,1632365476,,0.890995,0.688543,0.306051,0.85938,
openml.org/t/359963,segment,flaml,4h8c_gp3,8,multiclass,-0.0468419,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:15:49,14405.2,14403.8,0.04,24.0,1632365478,,0.982684,0.982684,0.0468419,,
openml.org/t/359963,segment,flaml,4h8c_gp3,9,multiclass,-0.0965231,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:15:51,14401.6,14400.1,0.008,24.0,1632365479,,0.969697,0.969697,0.0965231,,
openml.org/t/359964,dna,flaml,4h8c_gp3,3,multiclass,-0.103012,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:00,14404.5,14401.7,0.3,22.0,1632365473,,0.952978,0.951084,0.103012,,
openml.org/t/359953,micro-mass,flaml,4h8c_gp3,3,multiclass,-0.0971648,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:21,14422.9,14420.2,0.08,22.0,1632365473,,0.982456,0.991667,0.0971648,,
openml.org/t/359964,dna,flaml,4h8c_gp3,2,multiclass,-0.116499,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:22,14423.9,14421.0,0.3,15.0,1632365472,,0.965517,0.966079,0.116499,,
openml.org/t/359953,micro-mass,flaml,4h8c_gp3,2,multiclass,-0.285069,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:24,14433.1,14430.4,0.1,17.0,1632365472,,0.894737,0.866667,0.285069,,
openml.org/t/211986,Diabetes130US,flaml,4h8c_gp3,9,multiclass,-0.829888,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:28,14433.0,14419.1,0.2,14.0,1632365479,,0.621954,0.454053,0.829888,,
openml.org/t/211986,Diabetes130US,flaml,4h8c_gp3,8,multiclass,-0.831587,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:29,14433.9,14419.2,0.6,10.0,1632365478,,0.619595,0.45618,0.831587,,
openml.org/t/190410,philippine,TPOT,4h8c_gp3,4,binary,,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:16:29,18360.0,,,,1449481281,TimeoutError: Interrupting thread MainThread [ident=139892049467200] after 18300s timeout.,,,,,
openml.org/t/359965,kr-vs-kp,flaml,4h8c_gp3,6,binary,1.0,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:57,14402.0,14400.1,0.06,26.0,1632365476,,0.99373,0.993464,0.0175036,1.0,
openml.org/t/359965,kr-vs-kp,flaml,4h8c_gp3,7,binary,0.999133,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:16:59,14401.7,14399.8,0.07,20.0,1632365477,,0.99373,0.993421,0.0286517,0.999133,
openml.org/t/359965,kr-vs-kp,flaml,4h8c_gp3,9,binary,1.0,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:04,14401.8,14400.1,0.06,21.0,1632365479,,0.996865,0.997006,0.00881072,1.0,
openml.org/t/359958,pc4,flaml,4h8c_gp3,2,binary,0.947483,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:13,14401.5,14400.0,0.009,22.0,1632365472,,0.883562,0.647135,0.191725,0.947483,
openml.org/t/359957,cnae-9,flaml,4h8c_gp3,9,multiclass,-0.131722,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:15,14407.7,14404.9,0.1,26.0,1632365479,,0.953704,0.953704,0.131722,,
openml.org/t/359955,blood-transfusion-service-center,flaml,4h8c_gp3,3,binary,0.715887,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:18,14401.9,14400.0,0.04,24.0,1632365473,,0.8,0.659357,0.503431,0.715887,
openml.org/t/359957,cnae-9,flaml,4h8c_gp3,8,multiclass,-0.101047,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:19,14411.5,14408.6,0.2,27.0,1632365478,,0.981481,0.981481,0.101047,,
openml.org/t/359955,blood-transfusion-service-center,flaml,4h8c_gp3,4,binary,0.790936,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:25,14402.1,14400.0,0.02,31.0,1632365474,,0.786667,0.593567,0.457718,0.790936,
openml.org/t/359958,pc4,flaml,4h8c_gp3,3,binary,0.954861,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:27,14401.4,14400.0,0.01,19.0,1632365473,,0.910959,0.782118,0.201595,0.954861,
openml.org/t/359966,Internet-Advertisements,flaml,4h8c_gp3,3,binary,0.993602,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:34,14416.9,14392.2,3.8,10.0,1632365473,,0.981707,0.952976,0.0508858,0.993602,
openml.org/t/359966,Internet-Advertisements,flaml,4h8c_gp3,4,binary,0.998304,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:34,14416.5,14392.4,3.6,14.0,1632365474,,0.987805,0.965618,0.0366905,0.998304,
openml.org/t/359966,Internet-Advertisements,flaml,4h8c_gp3,2,binary,0.988051,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:38,14426.4,14401.6,3.7,15.0,1632365472,,0.969512,0.900401,0.116136,0.988051,
openml.org/t/359966,Internet-Advertisements,flaml,4h8c_gp3,5,binary,0.982963,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:17:41,14421.8,14397.3,3.7,17.0,1632365475,,0.987805,0.965618,0.0513321,0.982963,
openml.org/t/359970,GesturePhaseSegmentationProcessed,flaml,4h8c_gp3,7,multiclass,-0.811613,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:19:56,14451.9,14449.9,0.08,15.0,1632365477,,0.697062,0.631015,0.811613,,
openml.org/t/359970,GesturePhaseSegmentationProcessed,flaml,4h8c_gp3,5,multiclass,-0.734608,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:19:57,14456.8,14454.9,0.05,14.0,1632365475,,0.72847,0.675887,0.734608,,
openml.org/t/359971,PhishingWebsites,flaml,4h8c_gp3,6,binary,0.99754,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:21:03,14415.4,14413.5,0.07,14.0,1632365476,,0.976471,0.975734,0.0724945,0.99754,
openml.org/t/359967,Bioresponse,TPOT,4h8c_gp3,8,binary,0.883414,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:22:46,14465.9,14454.3,0.006,593.0,1449481285,,0.829333,0.825636,0.449466,0.883414,
openml.org/t/359969,first-order-theorem-proving,TPOT,4h8c_gp3,3,multiclass,-1.06238,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:23:13,14458.8,14451.8,0.02,1018.0,1449481280,,0.630719,0.505675,1.06238,,
openml.org/t/359969,first-order-theorem-proving,TPOT,4h8c_gp3,2,multiclass,-1.0838,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:24:02,14515.8,14509.1,0.02,1060.0,1449481279,,0.612745,0.484688,1.0838,,
openml.org/t/359960,car,TPOT,4h8c_gp3,2,multiclass,-0.000345055,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:24:04,14457.8,14451.2,0.006,4320.0,1449481279,,1.0,1.0,0.000345055,,
openml.org/t/359968,churn,TPOT,4h8c_gp3,7,binary,0.912538,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:24:34,14557.6,14551.0,0.04,2452.0,1449481284,,0.964,0.902623,0.243262,0.912538,
openml.org/t/359972,sylvine,TPOT,4h8c_gp3,8,binary,0.995102,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:24:59,14420.4,14413.7,0.02,4377.0,1449481285,,0.957031,0.957031,0.123289,0.995102,
openml.org/t/359969,first-order-theorem-proving,TPOT,4h8c_gp3,4,multiclass,-1.09362,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:25:14,14580.9,14574.2,0.02,1183.0,1449481281,,0.617647,0.493825,1.09362,,
openml.org/t/359963,segment,flaml,4h8c_gp3,6,multiclass,-0.0752219,neg_logloss,aws.docker,0.6.2,,2.0.5,2022-01-18T08:25:28,14401.2,14399.7,0.04,27.0,1632365476,,0.978355,0.978355,0.0752219,,
openml.org/t/359970,GesturePhaseSegmentationProcessed,TPOT,4h8c_gp3,8,multiclass,-0.793153,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:25:29,14631.5,14624.6,0.04,986.0,1449481285,,0.729483,0.67084,0.793153,,
openml.org/t/359967,Bioresponse,TPOT,4h8c_gp3,9,binary,0.854661,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:25:55,14654.4,14643.0,0.03,636.0,1449481286,,0.786667,0.784056,0.470659,0.854661,
openml.org/t/189355,dionis,TPOT,4h8c_gp3,2,multiclass,,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:26:03,18360.0,,,,1449481279,TimeoutError: Interrupting thread MainThread [ident=139982897452864] after 18300s timeout.,,,,,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,6,binary,0.998257,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:26:43,14437.4,14422.1,0.004,6138.0,1449481283,,0.994118,0.874004,0.0175462,0.998257,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,7,binary,0.999253,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:26:50,14437.5,14429.7,0.01,7052.0,1449481284,,0.994118,0.935508,0.0176735,0.999253,
openml.org/t/190410,philippine,TPOT,4h8c_gp3,5,binary,0.885209,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:27:16,14446.9,14438.5,0.08,647.0,1449481282,,0.801029,0.801076,0.438804,0.885209,
openml.org/t/359961,mfeat-factors,TPOT,4h8c_gp3,4,multiclass,-0.171381,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:27:31,14645.6,14638.8,0.01,1028.0,1449481281,,0.96,0.96,0.171381,,
openml.org/t/189356,albert,TPOT,4h8c_gp3,9,binary,0.731408,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:27:37,14549.5,14452.1,0.1,401.0,1449481286,,0.668587,0.668587,0.606822,0.731408,
openml.org/t/359968,churn,TPOT,4h8c_gp3,3,binary,0.910338,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:27:38,14459.3,14451.3,0.005,2316.0,1449481280,,0.948,0.816901,0.196468,0.910338,
openml.org/t/359968,churn,TPOT,4h8c_gp3,6,binary,0.928297,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:28:06,14465.4,14458.8,0.01,1564.0,1449481283,,0.964,0.896746,0.141269,0.928297,
openml.org/t/190410,philippine,TPOT,4h8c_gp3,8,binary,0.898896,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:28:10,14503.9,14495.6,0.02,732.0,1449481285,,0.799314,0.799369,0.410566,0.898896,
openml.org/t/359968,churn,TPOT,4h8c_gp3,8,binary,0.930562,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:28:31,14487.4,14480.9,0.01,2446.0,1449481285,,0.958,0.881496,0.137902,0.930562,
openml.org/t/359968,churn,TPOT,4h8c_gp3,4,binary,0.93529,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:28:35,14508.9,14502.3,0.003,2739.0,1449481281,,0.956,0.880331,0.139631,0.93529,
openml.org/t/211979,jannis,TPOT,4h8c_gp3,7,multiclass,-0.712578,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:13,14561.7,14549.3,0.2,563.0,1449481284,,0.715275,0.530212,0.712578,,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,9,binary,0.992779,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:18,14572.9,14566.1,0.02,3656.0,1449481286,,0.996078,0.875,0.0173038,0.992779,
openml.org/t/359964,dna,TPOT,4h8c_gp3,2,multiclass,-0.12526,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:31,14428.3,14421.0,0.006,2526.0,1449481279,,0.962382,0.964014,0.12526,,
openml.org/t/190137,ozone-level-8hr,TPOT,4h8c_gp3,5,binary,0.900316,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:32,14422.9,14416.1,0.05,6871.0,1449481282,,0.924901,0.581092,0.170508,0.900316,
openml.org/t/359977,connect-4,TPOT,4h8c_gp3,9,multiclass,-0.409672,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:36,14482.5,14472.5,0.04,638.0,1449481286,,0.838194,0.651581,0.409672,,
openml.org/t/359964,dna,TPOT,4h8c_gp3,8,multiclass,-0.161097,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:46,14710.3,14702.8,0.007,2144.0,1449481285,,0.959119,0.957291,0.161097,,
openml.org/t/359968,churn,TPOT,4h8c_gp3,5,binary,0.93749,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:55,14587.3,14580.7,0.04,2407.0,1449481282,,0.958,0.899127,0.217325,0.93749,
openml.org/t/359964,dna,TPOT,4h8c_gp3,7,multiclass,-0.121204,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:29:59,14422.5,14414.4,0.007,2113.0,1449481284,,0.962264,0.959368,0.121204,,
openml.org/t/359964,dna,TPOT,4h8c_gp3,5,multiclass,-0.115461,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:30:10,14453.0,14445.7,0.006,1925.0,1449481282,,0.965517,0.963925,0.115461,,
openml.org/t/189922,gina,TPOT,4h8c_gp3,8,binary,0.993831,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:30:16,14485.2,14475.2,0.007,851.0,1449481285,,0.952381,0.952016,0.18831,0.993831,
openml.org/t/359971,PhishingWebsites,TPOT,4h8c_gp3,2,binary,0.502041,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:30:24,14433.7,14426.7,0.06,2347.0,1449481279,,0.972875,0.974188,0.852386,0.502041,
openml.org/t/211979,jannis,TPOT,4h8c_gp3,4,multiclass,-0.732808,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:30:38,14662.4,14650.1,0.2,530.0,1449481281,,0.709423,0.52133,0.732808,,
openml.org/t/359977,connect-4,TPOT,4h8c_gp3,4,multiclass,-0.402362,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:30:57,14591.7,14581.7,0.1,600.0,1449481281,,0.845175,0.699638,0.402362,,
openml.org/t/359971,PhishingWebsites,TPOT,4h8c_gp3,8,binary,0.997588,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:31:47,14415.3,14408.3,0.01,3285.0,1449481285,,0.971041,0.970043,0.0635789,0.997588,
openml.org/t/359976,Fashion-MNIST,TPOT,4h8c_gp3,5,multiclass,-0.389502,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:31:53,14676.1,14634.5,0.3,363.0,1449481282,,0.859286,0.859286,0.389502,,
openml.org/t/190137,ozone-level-8hr,TPOT,4h8c_gp3,7,binary,0.887395,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:02,14511.1,14504.1,0.01,4830.0,1449481284,,0.940711,0.589531,0.270377,0.887395,
openml.org/t/189922,gina,TPOT,4h8c_gp3,3,binary,0.987944,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:13,14603.1,14592.8,0.007,1001.0,1449481280,,0.955556,0.955444,0.303152,0.987944,
openml.org/t/359956,qsar-biodeg,flaml,4h8c_gp3,8,binary,0.96898,auc,aws.docker,0.6.2,,2.0.5,2022-01-18T08:32:17,14401.8,14400.2,0.1,17.0,1632365478,,0.87619,0.842857,0.254126,0.96898,
openml.org/t/359972,sylvine,TPOT,4h8c_gp3,3,binary,0.995592,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:21,14438.5,14429.2,0.05,4474.0,1449481280,,0.959064,0.959129,0.0990121,0.995592,
openml.org/t/359971,PhishingWebsites,TPOT,4h8c_gp3,7,binary,0.5,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:25,14457.2,14450.3,0.01,3032.0,1449481284,,0.98009,0.97921,0.986595,0.5,
openml.org/t/359973,christine,TPOT,4h8c_gp3,2,binary,0.814606,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:33,14855.7,14837.1,0.02,490.0,1449481279,,0.749077,0.749077,0.531112,0.814606,
openml.org/t/190146,vehicle,TPOT,4h8c_gp3,7,multiclass,-0.222809,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:38,11798.8,11791.8,0.005,9699.0,1449481284,,0.880952,0.883117,0.222809,,
openml.org/t/359972,sylvine,TPOT,4h8c_gp3,2,binary,0.994528,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:49,14468.5,14458.0,0.09,4384.0,1449481279,,0.966862,0.966896,0.114309,0.994528,
openml.org/t/359969,first-order-theorem-proving,TPOT,4h8c_gp3,6,multiclass,-1.11362,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:32:55,14681.7,14675.0,0.06,1288.0,1449481283,,0.602941,0.480628,1.11362,,
openml.org/t/359977,connect-4,TPOT,4h8c_gp3,5,multiclass,-0.373701,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:04,14715.0,14704.9,0.08,741.0,1449481282,,0.851095,0.678442,0.373701,,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,2,binary,0.99432,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:20,14425.8,14418.8,0.03,9250.0,1449481279,,0.998039,0.928571,0.0127841,0.99432,
openml.org/t/189922,gina,TPOT,4h8c_gp3,5,binary,0.997177,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:22,14656.5,14645.9,0.05,774.0,1449481282,,0.990476,0.990423,0.0566704,0.997177,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,4,binary,0.999432,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:30,14423.0,14416.1,0.004,5242.0,1449481281,,0.996078,0.998012,0.00778209,0.999432,
openml.org/t/359974,wine-quality-white,TPOT,4h8c_gp3,9,multiclass,-0.80927,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:31,14443.0,14436.5,0.02,2087.0,1449481286,,0.709611,0.438888,0.80927,,
openml.org/t/359969,first-order-theorem-proving,TPOT,4h8c_gp3,5,multiclass,-1.05206,neg_logloss,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:35,14729.2,14722.4,0.02,936.0,1449481282,,0.630719,0.516706,1.05206,,
openml.org/t/359975,Satellite,TPOT,4h8c_gp3,3,binary,0.997444,auc,aws.docker,0.11.7,,2.0.5,2022-01-18T08:33:45,14441.9,14435.0,0.03,4810.0,1449481280,,0.996078,0.927577,0.0148487,0.997444,
